id,rank,win%,k/d,dmg/rnd,region,acc_head_%,acc_head_hits,acc_body_%,acc_body_hits,acc_leg_%,acc_leg_hits,matchs_played,headshot_%,wins_total,kills_total,avg_kill_per_rnd,top_agent_nam,top_agent_time_hrs,top_agent_matchs,top_agent_win_%,top_agent_kd_avg,top_agent_adr
Templess#TTV,Ascendant 1,40.3,1.05,154.2,FR,15.7,206,79.8,1050,4.6,60,"1,997",18.1,961,"30,428",0.7,Raze,376,636,48.1,1.02,153.5
Jumpshotjake#1500,Silver 1,56,1.06,137.6,US,21.6,173,71.9,575,6.5,52,435,16.2,216,"5,387",0.6,Sage,41,70,47.1,0.77,115.7
yxz#0001,Gold 3,53.2,1.01,145.7,GB,18.5,217,75.9,890,5.5,65,765,12.4,379,"10,604",0.7,Viper,167,309,51.5,0.95,134.9
artiva#athlt,Platinum 3,55,0.98,141.7,RU,25.5,381,70,1048,4.5,68,266,23.5,143,"3,944",0.7,Reyna,26,48,45.8,0.88,137.2
bun#kekw,Bronze 2,52.1,0.97,131.2,NO,16.8,141,76.5,641,6.7,56,432,15,204,"5,376",0.6,Sage,132,234,46.6,0.84,119.2
Dazzling Mangoe#furry,Bronze 2,41.7,1.08,163.2,AU,24.3,277,69.6,794,6.1,69,108,16.1,47,"1,484",0.7,Fade,26,47,51.1,0.93,134.7
Thewalkingant#Fresh,Silver 2,48.5,1.08,136.1,DE,8.8,117,77.8,1036,13.4,178,356,9.4,167,"4,670",0.7,Viper,95,163,44.8,0.98,125.2
BrainMoment#7468,Iron 3,42.1,0.87,115.5,US,11.8,111,71.3,672,16.9,159,44,10.8,18,512,0.6,KAY/O,11,24,41.7,0.8,113.1
DieMoon26#RU1,Gold 2,55.6,0.93,132.2,RU,18.7,164,71.3,624,9.9,87,189,15.5,101,"2,730",0.7,Sage,67,113,56.6,1.04,141.2
30 No Vává#gvs,Gold 3,32,1.16,141.9,BR,25.2,204,70.4,570,4.4,36,337,24.8,163,"5,580",0.8,Reyna,36,60,56.7,1.33,167.3
TrillaryClinton#6969,Diamond 1,55.6,1,139.8,US,32.9,288,62.9,551,4.2,37,"2,293",22.9,"1,121","39,130",0.8,Jett,688,"1,201",50.4,1.16,159
he railed me#her,Diamond 3,42.1,0.96,146.4,LT,27.3,289,67,709,5.7,60,327,24.1,167,"5,988",0.9,Neon,74,131,56.5,1.13,164.7
F4nlty#5049,Gold 3,40,0.97,130.1,US,14,150,76.3,815,9.6,103,408,12.7,203,"5,485",0.7,Sage,55,103,52.4,0.83,112.7
toobster#1106,Unranked,46.4,0.83,112.7,GB,19.2,184,76.3,730,4.5,43,93,14.2,44,"1,227",0.7,Sage,30,55,52.7,0.96,143.3
noober#nooub,Bronze 3,43.8,1.27,177.4,US,16,211,75.1,990,8.9,118,127,13.6,63,"1,975",0.8,Omen,22,41,51.2,1.08,158.3
LFT Algxrithm#305,Immortal 1,63.6,1.2,162.2,MX,22.9,268,71.2,834,6,70,621,20.8,327,"10,756",0.8,Chamber,59,105,52.4,1.42,159.6
BigManNiki#EUW,Gold 2,52.2,1.11,145.4,CH,30.6,247,64.6,522,4.8,39,340,21.2,163,"5,427",0.8,Viper,70,118,48.3,1.08,146.4
losersq enjoyer#tilt,Ascendant 2,51.1,1.04,141.6,CZ,34,265,62.5,487,3.5,27,237,23.2,127,"3,946",0.8,Jett,34,60,65,1.13,157.6
EThAN#STY,Platinum 2,50.7,1.39,181.2,IN,17.3,280,77.4,1253,5.3,86,"2,056",14.3,988,"37,291",0.9,Reyna,600,"1,009",50.1,1.31,169.3
Xebec#1320,Bronze 1,48.4,1.01,138.5,IN,16.6,188,73.4,832,10,113,589,11.9,292,"8,523",0.7,Jett,77,137,48.2,0.98,139.6
XH Elly#HIRO,Ascendant 3,50,0.94,124.2,PH,18.4,208,74.6,843,7,79,414,19.1,216,"6,091",0.7,Chamber,55,96,56.2,1.03,133.7
vicious#0007,Gold 2,56.1,1.18,141.8,US,28.5,280,64,628,7.5,74,463,26.8,240,"8,667",0.9,Sova,38,72,52.8,1.43,195.1
NCS Nixxz#0810,Platinum 2,66.7,1.42,166.9,VN,24.1,285,72.6,859,3.4,40,121,18.6,64,"1,930",0.8,Sova,13,23,43.5,1.21,154.7
Sakura#MYMTO,Diamond 1,75,1.13,157.7,PH,23.2,242,69.8,727,6.9,72,177,19.1,98,"2,489",0.7,Astra,23,42,45.2,0.9,123.3
Naym#iT0B1,Gold 2,51.6,0.7,109.6,GB,22.4,169,69.8,526,7.8,59,129,15.8,63,"1,447",0.5,Raze,32,59,45.8,0.67,111.8
DarkEroma#Omen,Platinum 3,56.7,1.1,129.7,GB,11.3,132,80,938,8.8,103,748,9.5,369,"11,309",0.7,Omen,421,736,49.6,1.05,134.9
TenZ Smurf#6481,Unranked,0,0.21,44.9,US,5.9,1,70.6,12,23.5,4,1,5.9,0,3,0.2,Yoru,0.3,1,0,0.21,44.9
ElPixitaMorlas#2010,Platinum 1,50,0.98,157.1,ES,19.5,222,72.7,826,7.7,88,"1,546",17.3,768,"24,846",0.8,Brimstone,155,267,52.1,0.91,148.1
Immortalized#X4TY,Diamond 1,47.8,1.32,190.1,TR,19.8,260,74.8,982,5.4,71,860,23.5,421,"14,706",0.8,Sage,92,159,48.4,1.04,142.7
SALAMANDER#2020,Platinum 1,46.7,1.16,154.3,ID,23.9,248,70.5,733,5.6,58,541,19.9,274,"8,270",0.7,Reyna,45,80,55,1.11,161.4
Ravcix#EUNE,Bronze 2,60,1.4,180.1,PL,25.8,312,68.5,828,5.6,68,39,24.2,16,680,0.8,Brimstone,8.9,15,46.7,1.21,166.1
Keremy#1881,Ascendant 2,64,1.1,155.3,TR,27.9,275,66.6,656,5.5,54,594,19.8,308,"10,183",0.8,Jett,76,135,48.1,1.18,159.8
TNG ルミナス#rumin,Gold 3,47.5,1.08,156.4,VN,18.1,227,74.9,939,7,88,"1,767",15.3,855,"27,354",0.8,Omen,387,668,50.9,1.08,138.7
BLCK Adden#8921,Gold 1,43.8,1.03,166.2,MY,14.5,202,76.6,1070,8.9,125,73,14.2,36,"1,331",0.9,Jett,8.4,15,53.3,1.27,191.1
zeph013#2192,Iron 3,55.2,1.37,143.9,IN,10.2,139,76.6,1047,13.2,180,92,8.5,42,"1,371",0.7,Fade,25,42,52.4,1.09,128.2
ande wala burger#6969,Unranked,33.3,0.77,128.9,IN,13.7,129,73.1,688,13.2,124,18,13.7,6,208,0.6,Viper,2.7,4,25,0.85,118.7
Mac N1khako#kujo,Ascendant 1,51.1,1.3,154.7,RU,29.3,261,66.1,589,4.6,41,778,21.3,385,"12,812",0.8,Sage,126,210,51,1.1,141
clickdroit#5409,Gold 2,65,1.75,238.6,FR,31.8,461,64.4,933,3.7,54,65,22.9,38,997,0.7,Omen,11,19,63.2,0.58,96
Dev1l#MVP,Diamond 3,46.3,0.95,126.4,DZ,20.7,181,72.4,632,6.9,60,456,20.7,216,"6,199",0.6,Brimstone,80,135,49.6,0.87,122.8
Zavier#toe,Gold 3,0,1.16,143.5,SG,27.3,314,69.1,795,3.6,41,222,19.3,113,"3,976",0.9,Reyna,75,134,47,1.2,173.4
twitter 44Jord#4444,Immortal 1,53.5,1.25,172.5,ZW,26.5,286,67.8,733,5.7,62,"1,447",22.4,734,"25,684",0.8,Jett,258,459,49,1.21,172.3
glitzy#haha,Iron 3,65.2,0.79,112,SG,13.1,127,72.9,708,14,136,44,13.1,27,477,0.5,Sage,5.4,9,55.6,0.69,81.3
I Çame BY#MMDDD,Immortal 1,88.9,1.64,169.7,EG,18.2,224,76.7,944,5.1,63,91,18.8,60,"1,478",0.8,Breach,13,23,60.9,1.16,154.4
MattPoomey#6612,Ascendant 3,67.4,1.2,160.8,AT,24.2,288,70.3,835,5.5,65,616,22.5,321,"10,941",0.8,Reyna,140,242,53.7,1.3,179.5
chickencurry#9765,Diamond 3,47.8,1.07,142.6,PH,24.1,241,71.9,720,4.1,41,989,18.8,490,"14,680",0.7,Reyna,78,137,56.2,1.15,160.9
steen1x#ENCK,Diamond 2,56.2,1.05,137,RU,20.7,204,70.3,692,8.9,88,300,17.2,148,"4,559",0.7,Jett,57,95,51.6,0.99,137.2
F1NALfL4SH#2631,Silver 1,42.1,1.04,155.1,IN,24.6,293,69.8,833,5.6,67,293,20.9,141,"4,953",0.8,Sage,90,148,50.7,1.22,144.3
chopitin#EUW,Platinum 2,54.3,1.05,153,ES,25.9,274,70.4,743,3.7,39,271,25.1,130,"4,674",0.8,Omen,106,182,50,1.11,160.6
WALLACE#walec,Immortal 2,62.7,1.26,173.4,PL,17.8,218,75.2,923,7,86,597,21.6,309,"10,400",0.8,Phoenix,160,285,53,1.18,164.3
TAPPIN#KKC,Diamond 3,50.8,1.03,149.1,SK,36.3,314,61.2,530,2.5,22,685,29.6,343,"11,319",0.8,Jett,272,485,48.9,1.06,153.2
duck#honkk,Diamond 1,48.8,0.99,130.6,SG,12.5,200,82.3,1314,5.1,82,711,13.4,358,"11,584",0.8,Killjoy,307,539,51,1.13,153.2
mom jeans#0823,Silver 2,50,0.94,118.6,PH,14.7,161,75,820,10.3,113,108,12.6,53,"1,531",0.7,Sova,19,37,43.2,0.96,142.9
LFT Denn1sXD#007,Silver 2,51.4,1.11,149.3,IN,18.7,199,75.2,801,6.1,65,256,15.5,123,"3,764",0.7,Chamber,66,114,50.9,1.11,145.9
luis19GHG#EUW,Bronze 3,71.4,1.96,232.9,DE,23,302,73.3,963,3.7,48,83,18.7,40,"1,527",0.9,Reyna,22,42,50,1.42,198.8
OG Monarch#PEAK,Silver 2,39.1,1.03,150,IN,19.6,218,71.6,795,8.8,98,511,15.1,236,"6,881",0.6,Sage,108,190,47.4,0.71,104.9
Kitty#3757,Unranked,64.3,0.74,114.4,IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kucing Mirana#Sagan,Platinum 1,33.3,1.15,153.9,ID,19.5,225,75.1,868,5.4,63,580,18.5,290,"10,155",0.8,Reyna,77,138,47.8,1.23,165.8
PEPSEL#EGY,Silver 3,54.5,1.13,148.9,EG,11.9,179,76.7,1153,11.4,172,295,10.1,145,"4,546",0.7,Raze,49,81,46.9,1.07,162.9
vex#6395,Silver 2,47.9,1.21,141.4,AU,8.4,118,77.6,1096,14,198,183,7.6,83,"2,346",0.6,Brimstone,12,22,54.5,1.03,125.1
Spiderr#6969,Platinum 2,47.6,1.14,152.8,PK,20,194,73.3,712,6.8,66,285,16.9,137,"4,132",0.7,Jett,78,134,56,1.07,148.1
queen#yolo,Iron 2,53.3,0.55,94.2,ID,14.1,135,68.8,659,17.1,164,78,10.9,36,670,0.4,Sage,23,43,39.5,0.51,87.1
AmunRa#Amr,Diamond 3,57.1,0.81,104.2,JO,15.4,94,77.3,473,7.4,45,245,13.4,144,"3,143",0.7,Phoenix,56,107,62.6,1.19,155.1
GENOS#3960,Unranked,50.8,1.29,174,IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aev#REM,Diamond 2,46.2,0.83,103.8,PH,31,204,63,415,6.1,40,565,24.3,298,"7,646",0.7,Killjoy,44,72,54.2,0.86,128.6
Ivymg0115TTV#6977,Silver 2,50,0.91,119.3,US,18,205,71.1,810,10.9,124,400,15.3,197,"5,279",0.7,Sage,55,95,48.4,0.94,123
Allf1ne#Nutra,Silver 2,53,1.15,151.9,IN,18.4,269,73.3,1070,8.2,120,677,13.6,324,"10,510",0.7,Jett,128,209,43.1,1.02,139.2
bagel#cat,Diamond 3,52.1,0.9,126,US,16.9,179,75.1,798,8,85,954,16.4,464,"13,469",0.7,Omen,129,227,48.5,0.89,121.5
Suited#4340,Ascendant 2,50,1.08,159,US,18.4,229,74.6,928,7,87,"1,611",18.7,802,"26,956",0.8,Chamber,273,480,51,1.12,151
MisoriGaming#3882,Unranked,0,1.12,170.8,NL,15.1,207,79.8,1091,5,69,227,13.6,110,"4,334",0.9,Omen,52,87,48.3,1.23,152.7
Jco#526,Unranked,33.3,0.85,125,CA,28.6,248,65.6,569,5.8,50,260,21.5,132,"3,602",0.7,Sage,28,49,51,0.91,118.2
ProdigyBHOP#iiwnl,Platinum 3,52.4,1.04,147.5,US,16.7,242,76.9,1111,6.4,92,178,15.8,94,"2,791",0.7,Neon,80,141,55.3,1.03,149.7
Nit#7176,Platinum 1,59.1,1.11,162.3,AR,18.4,205,73.7,819,7.9,88,544,14.5,267,"8,323",0.7,Sova,87,148,50.7,0.99,147.4
moeidk19#7409,Iron 3,56,0.74,113.1,US,11.9,114,73.3,699,14.8,141,142,11.3,63,"1,537",0.6,Jett,20,38,60.5,0.78,122
DMG Boogie#0000,Ascendant 1,50,1.07,140.6,US,28.8,252,65.4,573,5.8,51,534,23,252,"8,389",0.7,Reyna,80,146,49.3,1.11,150.8
flat is best#NANI,Silver 1,50,1.03,145.4,MY,14.3,153,77,824,8.7,93,490,13.1,242,"7,623",0.8,Chamber,45,77,48.1,1.07,151.6
El Linguini#SUS,Diamond 1,58.8,1.21,164.9,GB,30.2,317,67.5,708,2.3,24,146,28.1,74,"2,653",0.8,Omen,17,29,65.5,1.26,170.2
Ziellz#Sonue,Platinum 2,57.1,1.03,144.3,PH,19.9,192,74.6,718,5.5,53,813,15.8,394,"11,679",0.7,Reyna,94,163,53.4,1.02,138.5
Cash#7339,Unranked,32.4,0.62,105.4,NZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MorciiBOT#7067,Unranked,72.7,1.65,211.7,MX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trickershile#9843,Diamond 2,45.3,1.13,171.5,CL,23.2,296,72.1,921,4.8,61,"1,961",17.6,950,"29,884",0.7,Sage,265,456,50.2,0.97,132.6
edywil#1708,Bronze 3,34.6,0.54,89.7,BR,10.5,85,73.7,598,15.8,128,525,13.6,242,"5,663",0.5,Sage,62,108,58.3,0.56,86.9
syla#ily,Ascendant 1,67.4,1,129.2,CA,15.9,173,73.1,797,11,120,656,12.1,347,"9,105",0.7,Sage,233,412,54.1,0.93,120.8
Rayquaza#zebra,Diamond 1,41.5,1.23,161.3,US,16.6,236,74.3,1056,9.1,129,573,15.4,288,"9,285",0.8,Jett,73,128,49.2,1.11,154.9
ohcheetos#4865,Gold 3,65.6,1.12,151,BR,13.4,171,75.6,963,11,140,303,12.1,159,"4,469",0.7,Fade,37,62,58.1,1.06,146.6
MTR Twins#122,Diamond 3,60.7,1.08,134,FR,18.8,194,74.2,767,7,72,257,18.8,135,"4,002",0.7,Chamber,53,87,55.2,1.17,143
Lady Lesso#5051,Platinum 3,41.1,0.88,128,UA,22.6,222,71.8,704,5.6,55,"1,818",18.9,897,"26,083",0.7,Sage,357,613,51.7,0.9,120.6
TeaTeaJay#4725,Ascendant 2,46.4,1.14,154.4,IR,25.7,209,68.7,558,5.5,45,823,21.4,420,"13,526",0.8,Chamber,178,314,54.5,1.18,152.6
Only 2KD#12312,Diamond 1,54.4,1.19,158.7,RU,28.7,271,66.3,626,5,47,516,21.2,258,"8,676",0.8,Reyna,105,180,48.9,1.16,167.2
sugar#0806,Platinum 1,40,0.62,108.7,US,26.9,282,68,713,5.1,54,123,17.5,66,"1,795",0.8,Sage,16,31,58.1,0.89,124
InYaahead#BAKED,Platinum 2,47.6,0.99,126.9,BE,14.9,186,76.1,949,9,112,481,17.2,230,"7,623",0.7,Viper,63,103,49.5,1.11,137.7
ultraviolence#4444,Silver 2,46,0.91,125.2,GB,19.8,189,75.6,720,4.6,44,889,15.6,426,"12,197",0.7,Sage,273,489,49.5,0.9,128.1
notminhoo#fllw,Diamond 3,53.3,0.95,143,US,28.3,229,65.6,531,6.2,50,599,18,308,"9,212",0.7,Sova,102,187,52.4,0.98,149.7
v1i#viiii,Diamond 1,57.1,0.95,120.1,VN,16.6,160,75.8,731,7.7,74,712,13.8,354,"10,421",0.7,Omen,56,90,53.3,1.14,147.5
Eladiant#Freya,Ascendant 2,48.3,1.05,142.7,TR,28.7,255,65.6,582,5.6,50,824,22.3,408,"13,048",0.8,Sage,138,240,56.2,1.07,136.4
LaserThinghy#EUNE,Iron 3,52.5,0.94,121.1,RO,9.6,96,73.7,734,16.7,166,53,9.5,23,654,0.6,Fade,13,26,46.2,0.88,117.6
EF Rxlja#3003,Immortal 1,50,1.19,153.1,DE,26.2,310,68.6,811,5.2,62,"1,247",21.8,611,"20,063",0.8,Reyna,154,263,51.3,1.14,158
XEART#6464,Ascendant 1,37.5,0.91,139.3,SE,25.7,220,69.5,595,4.8,41,407,24.2,208,"7,086",0.8,Reyna,70,123,52.8,1.41,182.4
LSL Shady#GOAT,Diamond 3,62.5,1.56,172.1,BD,23.2,180,71.9,559,4.9,38,555,15.8,277,"9,114",0.8,Chamber,65,112,62.5,1.51,171.8
CRK#ilyf,Platinum 3,20,0.9,131.1,HU,22.8,193,71,601,6.3,53,231,20.7,124,"3,764",0.8,Sage,80,146,58.2,1.08,151.6
Revenant#Reva,Gold 1,60,1.26,173.1,UA,12.8,190,76.8,1140,10.4,155,217,12,102,"3,395",0.8,Sage,45,78,44.9,1.03,147.6
JC4M#EUNE,Platinum 2,60.9,1.12,147.2,PL,21.5,238,72,798,6.5,72,67,20.5,41,"1,094",0.8,Brimstone,9,17,76.5,1.3,154.4
vsp3rme#UKR,Ascendant 1,57.9,1.1,147.6,UA,20.3,251,73.9,914,5.7,71,696,16.1,363,"11,693",0.8,Reyna,127,217,53,1.28,176.6
Mit#01BR,Gold 3,59.6,1.34,166.5,BR,29.7,325,61.4,671,8.9,97,54,36.1,33,989,0.9,Jett,17,32,59.4,1.36,164.2
mrxAdri#EUW,Ascendant 1,56,1.31,155.2,ES,23.1,216,73.5,689,3.4,32,575,17.2,303,"8,962",0.7,Killjoy,101,169,54.4,1.14,157.3
Deus#4462,Immortal 1,64,0.8,111.2,SE,22.9,181,72.9,577,4.3,34,"1,261",20.8,625,"17,788",0.7,Sage,522,886,50,0.95,126.8
Holy#1997q,Gold 3,45.8,1.15,139.3,DE,24.6,154,70.7,442,4.6,29,113,20.6,54,"1,824",0.8,Chamber,50,83,50.6,1.25,145
T3ppen#1938,Ascendant 2,50,0.98,143.8,TR,27,236,68.6,599,4.4,38,409,29.3,209,"7,111",0.8,Sage,44,76,47.4,1.04,147.5
SmokeMy#1TAP,Ascendant 2,55.2,1.37,170.2,BR,25.1,278,71.5,791,3.4,38,235,30,124,"4,315",0.9,Reyna,68,120,55,1.39,170.5
ivy#1997,Silver 1,33.3,0.43,87.9,PT,16.2,130,73.5,590,10.3,83,18,16.2,9,197,0.6,Viper,3.4,6,33.3,0.43,71.3
DaddyDuuke#1585,Silver 1,58.3,1.37,142.2,US,20.7,184,74.5,663,4.8,43,284,18.5,134,"4,260",0.7,Fade,31,55,56.4,1.14,145.8
orbit#cloud,Ascendant 1,51.1,0.85,118.1,US,16.4,179,76.2,833,7.4,81,"1,465",13.5,732,"17,197",0.6,Killjoy,235,410,53.2,0.81,124.9
Rino#saurr,Ascendant 1,60,0.93,136.3,PH,21.2,220,74.2,771,4.6,48,"1,340",20.6,682,"25,248",0.9,Jett,397,682,50.1,1.24,172.4
DIKO NAPRIMER#25RUS,Diamond 3,35.5,1.04,154.7,JP,24.1,261,67.9,735,7.9,86,957,19.8,471,"15,464",0.8,Jett,308,499,51.3,1.15,153.8
axbyF#resco,Ascendant 1,59.1,1.01,121.2,ID,27.3,248,67.6,613,5.1,46,687,19.7,352,"11,438",0.8,Omen,174,290,49.3,1.05,134.2
Rxlz#6903,Bronze 2,48.6,1.14,150,GB,18.7,203,76.7,831,4.5,49,142,13.5,63,"1,828",0.6,Sage,30,52,48.1,0.86,111
iMITATINGIDIOTZ#6452,Bronze 1,51.3,0.9,139.3,IN,10.2,117,74.3,856,15.5,179,136,7.4,65,"1,746",0.6,Chamber,22,38,60.5,0.9,135.5
Пчелка Майя#LоLi,Diamond 3,49.4,0.89,126.2,RU,20.5,231,74.3,837,5.2,59,580,19.2,290,"8,482",0.7,Killjoy,95,162,54.3,1.08,146
germesyaaaaaaaaa#glhf,Diamond 1,50.7,1.11,153.4,RU,17.6,204,74.3,863,8.2,95,892,19.3,432,"14,265",0.8,Jett,126,217,51.2,1.11,149.1
Estipen#STIPS,Platinum 3,46.2,1.16,143.6,PH,13.7,192,78.3,1100,8,112,"1,058",14.3,505,"18,745",0.8,Raze,112,189,47.1,1.38,185.9
su1#2000,Ascendant 1,51.3,1.11,163.2,ID,21.5,263,70.1,857,8.4,103,"2,471",20.5,"1,223","40,041",0.8,Jett,204,361,46,0.98,156.4
Danny yu#3942,Diamond 1,65.2,1.07,137.8,TH,22,206,72.8,681,5.2,49,"1,279",22.5,631,"19,639",0.7,Chamber,94,164,50,1.1,142
AD boita#444,Ascendant 2,45.8,0.96,137.3,AR,28.3,255,67.1,604,4.6,41,"2,630",20.2,"1,273","37,982",0.7,Killjoy,291,509,47.9,0.97,138
3BUOD101#8761,Bronze 2,52.4,0.97,124.5,SA,15.6,154,72.6,716,11.8,116,148,15.1,68,"1,917",0.7,Viper,53,97,46.4,0.92,122.2
Moppi#6677,Gold 1,56.7,1.28,164.1,DE,24.2,294,70.7,858,5,61,233,18.6,113,"3,442",0.7,Omen,31,57,47.4,1.12,150.5
SquirrelinMyPant#OriOn,Silver 1,52.5,1.11,145.1,None,14.5,184,77.4,982,8.1,103,"1,118",13.7,535,"16,890",0.7,Jett,173,285,44.6,1,140
Benz10#7438,Gold 2,39.1,1.02,152.2,JP,20.6,290,73.4,1035,6,85,491,17.6,241,"8,104",0.8,Jett,112,194,51,1.06,164
shiqzu#444,Diamond 3,42.3,1.22,187.1,DE,24.8,349,70.9,1000,4.3,61,590,21.1,299,"10,340",0.8,Jett,173,311,48.9,1.11,158.9
PUMPKIN 4K#Willy,Platinum 1,45.2,0.93,142.8,IN,20.6,238,70.1,811,9.3,108,"2,297",13.7,"1,115","35,806",0.7,Reyna,492,843,50.7,1.06,154.8
whiskeytreats101#8593,Bronze 2,100,0.96,122.7,GB,9.3,98,74.5,787,16.3,172,22,9.1,12,257,0.6,Chamber,6.3,12,41.7,0.82,99.9
SonDiago#yay,Immortal 2,50.4,0.91,125.1,FI,18.5,149,73.4,591,8.1,65,"2,429",18.9,"1,201","35,322",0.7,Brimstone,415,697,51.1,0.97,132.1
Low Mental#6969,Unranked,45.8,0.42,74.4,None,14.3,182,79.4,1012,6.3,80,66,14,38,654,0.5,Killjoy,23,41,58.5,0.76,122
blizzils#shesh,Silver 3,64.5,0.89,124.5,RU,13.4,131,76.2,744,10.3,101,165,11.7,87,"2,380",0.7,Omen,64,108,58.3,1.05,140.1
Pechu#shein,Gold 3,46.9,1.16,167.6,PH,21.9,307,70.1,983,8.1,113,"1,259",24.3,594,"21,558",0.8,Sage,294,511,49.9,1.1,149.7
Ярослав ФОРМАЛИН#111,Gold 2,48.1,0.96,120.6,RU,17.5,180,75.6,776,6.8,70,137,18.2,68,"1,864",0.6,KAY/O,26,44,47.7,0.93,120.2
RRevengeY#RRY,Diamond 2,54.8,1,141.3,FR,22.4,205,71.3,652,6.3,58,440,23.4,222,"6,617",0.7,Sova,171,285,51.9,1.04,139.8
loritino#8574,Bronze 3,50,0.74,108.3,VN,11.6,124,73,780,15.4,164,47,11.5,24,581,0.6,KAY/O,5.7,10,50,0.85,117.8
Alex935#9350,Platinum 1,50,0.81,112,NL,12.1,140,80.7,933,7.2,83,578,13.1,296,"7,579",0.6,Cypher,166,280,52.1,0.89,119.8
yogurconpan#IDK,Gold 3,63.6,1.23,144.4,ES,14,195,79.8,1108,6.2,86,263,12.8,143,"4,219",0.8,Killjoy,90,145,53.1,1.2,159.9
OsodraKッ#2502,Platinum 1,53,0.84,119.8,BR,13.6,137,77.2,776,9.2,92,504,15.2,247,"6,754",0.6,Chamber,72,125,44.8,0.9,128.6
alex200376#BIGDK,Silver 2,55.7,0.92,127.7,HK,10.5,113,76.2,819,13.3,143,242,9.3,123,"3,576",0.7,Neon,69,123,47.2,0.98,142.9
Suika Belayt#Prtal,Silver 1,50,0.93,130,PH,11.4,135,79,935,9.6,113,62,11,30,817,0.6,Sage,14,25,52,0.9,122.6
d3 99#yoda,Platinum 3,50,1.13,145.8,US,27.1,225,69.1,574,3.9,32,404,18.7,210,"6,089",0.7,Reyna,134,238,50.8,1.09,155.2
zunichii#0520,Bronze 3,78.6,1.35,161.2,AU,19.6,169,71.5,617,8.9,77,49,12.8,25,604,0.6,Viper,9.6,17,41.2,0.59,92.3
4B3LN4CHO#5880,Silver 1,51.2,1.07,154.6,GT,16.2,218,78.1,1054,5.7,77,218,12.9,108,"3,269",0.7,Chamber,21,35,40,0.92,136.8
knoX#1755,Platinum 3,48.1,0.81,120.3,ID,22.5,236,72.4,759,5.1,53,"2,094",19.3,"1,009","31,035",0.7,Jett,298,526,48.5,1.01,152.2
iRukaS#TTV,Platinum 2,39,1.1,152,PL,29.1,318,65.4,714,5.4,59,395,21.7,191,"7,276",0.9,Sage,92,162,53.7,1.41,178.5
Lyuu#kkj,Unranked,0,0,0,BR,22.5,275,73.1,893,4.4,54,840,22.5,408,"13,864",0.8,Jett,103,182,50,1.19,163.4
Rohid#3098,Immortal 1,57.1,0.82,97.2,IN,23.8,240,71.4,719,4.8,48,"1,195",16.9,624,"19,408",0.8,Omen,127,224,44.6,0.97,133.6
Lusdt#EUW,Diamond 3,47.3,1.04,144.8,EE,17.2,196,73.1,833,9.7,111,485,19.6,240,"7,476",0.7,Viper,128,216,49.5,0.99,140.9
Zambush#V1PER,Gold 2,45.5,1.15,144.5,TH,21.6,247,72.3,826,6,69,318,11.8,154,"4,590",0.7,Viper,52,93,46.2,0.98,139.2
SpookyWeeb#7wL,Platinum 2,55.8,0.94,125.3,MX,16.5,192,73.7,859,9.8,114,"1,892",14.2,919,"29,848",0.8,Raze,190,313,51.1,1.09,162.3
подпивом#RUS,Platinum 1,71.4,1.17,153.4,RU,17.5,191,77.2,842,5.2,57,197,15.5,104,"3,261",0.8,Sage,40,66,69.7,1.17,154
Sou#Lewd,Gold 3,50,1.04,146,IN,14.4,185,78.2,1004,7.4,95,503,14.9,255,"8,440",0.8,Sage,88,152,55.3,1.08,140.9
FLX ASH#FLX,Platinum 2,55,0.86,133.5,ES,24.4,211,67.9,587,7.7,67,110,17.3,56,"1,502",0.7,Sage,29,55,50.9,0.91,128
keanu#hey,Iron 3,100,1.23,152.7,NL,16,221,78.5,1087,5.5,76,94,15.2,43,"1,389",0.7,Omen,13,24,41.7,1.17,170.3
UkrainianSalo#bruh,Platinum 3,50,0.87,120.1,PL,19.3,177,75,687,5.7,52,294,16.4,162,"4,561",0.8,Jett,33,61,50.8,1.34,181.5
Strawberry Cake#Cutie,Bronze 3,51.5,0.78,116.4,PH,10.9,148,76.7,1041,12.4,169,224,10.3,110,"2,545",0.5,Sage,53,92,50,0.72,112.6
ARK TheTearツ#Tear,Silver 3,52.3,1.14,149.8,HK,14.1,243,77.4,1336,8.6,148,307,10.2,151,"4,646",0.7,Reyna,80,137,51.8,1.13,153.8
Baskog#mrvn,Platinum 3,51.5,1.01,128.9,PH,14.6,167,75.4,864,10,115,959,16.8,470,"14,292",0.7,Omen,211,369,53.1,1.05,140.6
noh#ggs,Platinum 1,100,2.17,208.4,US,22.6,295,72.3,946,5.1,67,106,18.2,56,"1,732",0.8,Omen,19,36,47.2,1.07,147.4
1ky#reez,Diamond 2,55.3,1.06,140.6,ID,22.5,271,70,842,7.5,90,"1,820",19,885,"27,423",0.7,Sage,161,282,53.5,0.98,128.2
toze#666,Ascendant 3,51.1,0.95,128.4,VN,23.5,250,68.1,725,8.5,90,478,17.5,262,"7,474",0.7,Sage,48,86,59.3,1.17,146.7
